galaxy,npts,chi2,chi2_dof_like,median_abs_pull,p90_abs_pull,mean_pull,vobs_mean,vpred_mean,vpred_vobs_ratio,gbar_mean_si,gcos_mean_si,slope_mean,eta_linear,eta_amp,eta_g1,eta_vt,eta_s,A_eff,g1_eff,T,T_label,Vflat,SBeff,Q,xV,xS,xT,zV,zS,zT,uS
NGC3917_rotmod,17,50.4060099620508,3.150375622628175,0.8913830284312041,2.5057443408497453,-0.7385724752619899,114.8529411764706,117.6878644121668,1.0246830704260361,2.3715394573664302e-11,4.234835359073228e-11,-0.7679642623788541,0.33842041614813845,0.0,1.5310755338416628,0.978199437444075,0.5528760963975877,0.8081667096497664,1.928153182295422e-10,6.0,Scd,135.9,112.94,1.0,0.30674913516900665,0.12168651825659924,0.3333333333333333,0.4615423414966866,0.12765800259379723,0.18181818181818182,-0.9620008581091161
NGC3769_rotmod,12,35.20145774178031,3.200132521980028,1.0973959129749185,3.0413973365084774,0.28958431778010807,115.875,116.53514349735384,1.0056970312608746,3.614216610924164e-11,1.606061449336161e-11,-2.6826959558951784,0.002948376514234241,0.0,-0.5261650240701036,0.008845103912778676,-0.5350101279828823,0.8081667096497664,2.4642984918633435e-11,3.0,Sb,118.6,626.37,2.0,0.17058630057553367,1.8347710648213025,1.3333333333333333,0.25666837023521105,0.6930019249689391,0.7272727272727273,0.7056847799567731
UGC07524_rotmod,31,101.80201437351823,3.3934004791172745,0.5126656619050566,2.7941244963354213,-0.7701267183235082,62.73870967741935,65.13583457555033,1.0382080681999386,6.3078089569424434e-12,2.1805432410388484e-11,-0.050236478232001516,-0.18574701433619445,0.0,0.003817914580587334,-0.5509196342565673,0.5547375488371546,0.8081667096497664,4.1866048961687075e-11,9.0,Sm,79.5,29.71,1.0,-0.2294131643278051,-1.213686496513575,-0.6666666666666666,-0.34518072553222184,-0.3130353767948623,-0.36363636363636365,-0.9995450949653643
UGC06628_rotmod,7,20.472590655250244,3.412098442541707,1.1909187718317888,2.7068927624910195,-1.2494846305680654,39.10000000000001,49.4332378947979,1.264277184010176,1.0436064784040177e-11,9.079680125267421e-12,-0.13982706345483392,-1.0077130366141982,0.0,-1.739720642245702,-2.294443358671622,0.55472271642592,0.8081667096497664,7.322389098730877e-12,9.0,Sm,41.8,34.74,2.0,-0.8722738464573808,-1.0572784251751324,-0.6666666666666666,-1.3124448200919911,-0.26141833739133374,-0.36363636363636365,-0.9992345477147172
NGC3741_rotmod,21,69.75924031071779,3.4879620155358895,1.8079118200938669,2.676571405805121,1.3666740413928986,36.180952380952384,32.971806815149456,0.9113028996027093,2.905501177558596e-12,1.2326796442830082e-11,-0.8496055617088435,-0.7223347029361167,0.0,-1.3003749116502965,-1.855060166483105,0.5546852548328085,0.8081667096497664,1.1362090110010297e-11,10.0,Im,50.1,42.94,1.0,-0.6911491778972723,-0.8453663935374564,-1.0,-1.0399201605392094,-0.19148414797565455,-0.5454545454545455,-0.9984510566667619
UGC07866_rotmod,7,21.488703544321147,3.5814505907201912,1.8750881313282988,2.220713510132158,-1.6642162780650267,24.771428571428572,31.54478882315323,1.2734343815575122,5.513643208737752e-12,2.0769027371806234e-11,-0.1682301943094969,0.1613733170893268,0.0,1.0347122594642542,0.479960890300127,0.5547513691641272,0.8081667096497664,1.1737448572403776e-10,10.0,Im,0.0,21.92,2.0,0.0,-1.5177707239082765,-1.0,0.0,-0.4133877909197083,-0.5454545454545455,-0.9998346231750106
F579-V1_rotmod,14,46.90262516940467,3.6078942438003594,1.0821865806607616,3.1879842227650403,1.2599836111454599,100.55714285714285,87.46798983760831,0.8698336821469786,1.3831412032911896e-11,3.194524830276503e-11,-0.4102916733835039,0.03846171706251145,0.0,0.6699017819146381,0.11532828827473729,0.5545734936399008,0.8081667096497664,8.149641882561284e-11,5.0,Sc,112.1,56.6,1.0,0.11422114409002286,-0.569161200778954,0.6666666666666666,0.1718599606244826,-0.10033223876743261,0.36363636363636365,-0.9961207946827269
UGCA281_rotmod,7,21.686607219104427,3.6144345365174044,1.7515775045611508,2.28517309384566,-1.6294961458461503,22.114285714285717,24.72769997638454,1.1181776475109286,1.003613205021731e-11,2.7566096923551122e-11,-0.5004200817383492,0.21516442278576908,0.0,1.1904711886887525,0.6357131458994264,0.5547580427893261,0.8081667096497664,1.3715730588458093e-10,11.0,BCD,0.0,12.5,3.0,0.0,-2.0794415416798357,-1.3333333333333333,0.0,-0.5987476926474969,-0.7272727272727273,-0.9999744910511215
F563-1_rotmod,17,59.265932601868066,3.704120787616754,1.785792598004821,2.5091048504871876,1.488793832516802,88.95294117647059,70.97881003745619,0.7979366291738891,4.0643139070339545e-12,1.7721895075145032e-11,-0.9316800738413809,0.2282835543642912,0.0,1.227954292560334,0.673196901820388,0.5547573907399459,0.8081667096497664,1.4239595449613442e-10,9.0,Sm,109.9,14.22,1.0,0.0944006754214843,-1.9505207616129967,-0.6666666666666666,0.1420375928652424,-0.5562018768996361,-0.36363636363636365,-0.9999608235031224
NGC4100_rotmod,24,86.61408310525272,3.765829700228379,1.3308987456467138,3.1347836231786625,0.8483892634528573,175.29166666666666,171.00078406709198,0.9755214684122197,5.0986948197245585e-11,4.441407180827309e-11,-1.5469417222751962,0.4251106565706343,0.0,0.9838745184631306,1.2036813953710912,-0.2198068769079606,0.8081667096497664,1.1155656983715548e-10,4.0,Sbc,158.2,388.0,1.0,0.458689869345462,1.355835153635182,1.0,0.6901561310087242,0.534945799169869,0.5454545454545455,0.0813940453323669
UGC06983_rotmod,17,64.5976351649765,4.037352197811031,2.0908403158368216,2.8725741675514596,1.3458074541369167,101.16470588235295,95.47018592038667,0.9437104085629568,1.202243437104915e-11,2.8904183602448374e-11,-0.9613452827986531,0.0563962804004762,0.0,0.7236144198632283,0.16900969845562755,0.5546047214076008,0.8081667096497664,8.599350038165759e-11,6.0,Scd,109.0,53.56,1.0,0.08617769624105241,-0.6243676651651194,0.3333333333333333,0.12966509485339306,-0.1185512106092637,0.18181818181818182,-0.9967708266818711
NGC0300_rotmod,25,97.90117473139208,4.079215613808003,0.8470976887877113,2.3418738810934245,1.1315007208322674,80.664,75.41453012011718,0.9349217757626348,9.582971837093148e-12,2.578767823765698e-11,-1.1584219049244302,-0.08867147961249114,0.0,0.2847312299267737,-0.26531943343343556,0.5500506633602092,0.8081667096497664,5.544483300536296e-11,7.0,Sd,93.3,147.51,2.0,-0.0693500781347933,0.3887257841038662,0.0,-0.10434584412984743,0.21578501668951985,0.0,-0.9100333630813475
UGC04278_rotmod,25,99.70144345909837,4.154226810795765,0.6186733211198634,4.0318654367734625,0.8918606462080304,56.8812,52.41047148507248,0.9214023523602258,6.8281343146321566e-12,2.224874885170796e-11,0.8866525685610871,-0.11497834010696886,0.0,0.21130187691169833,-0.3434229995892053,0.5547248765009036,0.8081667096497664,5.1519438007053924e-11,7.0,Sd,91.4,34.11,1.0,-0.08992470752798701,-1.0755795895575369,0.0,-0.13530294078255428,-0.26745799963493333,0.0,-0.9992797615417688
ESO079-G014_rotmod,15,60.53242573128857,4.32374469509204,1.5163829235706474,3.2257896948138067,0.4246436390167626,119.38666666666667,119.05482983037375,0.9972204866292195,3.0621629558987516e-11,4.8537093511862604e-11,-0.34166417744420896,0.554155219652846,0.0,2.059739507769974,1.5108839456246979,0.5488555621452763,0.8081667096497664,3.271428103135806e-10,4.0,Sbc,175.0,157.34,1.0,0.5596157879354227,0.4532388829130052,1.0,0.8420117662594961,0.2370753192600919,0.5454545454545455,-0.8896755042883092
NGC0247_rotmod,26,109.51509536421318,4.380603814568527,0.6771152075669227,3.665125583847194,0.27638591273771784,85.17307692307692,86.68739583333387,1.0177793143674332,8.738227389843435e-12,2.599147910969471e-11,-0.5518475319344633,0.06116513339205019,0.0,0.7379928514072627,0.18326691271576454,0.5547259386914981,0.8081667096497664,8.723888391533427e-11,7.0,Sd,104.9,33.79,2.0,0.04783732941416027,-1.0850052852618928,0.0,0.07197722991654149,-0.270568622395089,0.0,-0.9993019963683408
UGC04499_rotmod,9,35.17418351369592,4.39677293921199,1.3394588112490269,3.1673277863469793,-1.598408741907799,60.888888888888886,65.57174042951286,1.0769081457401748,1.0302783143278805e-11,2.4530035229335727e-11,-0.5267363085713012,-0.3521080239091322,0.0,-0.46000522436686875,-1.0147311630583669,0.5547259386914981,0.8081667096497664,2.6328501831438475e-11,8.0,Sdm,72.8,33.79,1.0,-0.3174542307854511,-1.0850052852618928,-0.3333333333333333,-0.47764949333604706,-0.270568622395089,-0.18181818181818182,-0.9993019963683408
F574-1_rotmod,14,57.4031652957612,4.415628099673938,1.6882868490003133,3.000346783623157,1.3738262631041773,80.74285714285715,74.36376605454322,0.920994979444095,7.812053304840753e-12,2.4251417579766785e-11,-0.23336493096914782,-0.02844338626995826,0.0,0.46942973026215296,-0.08530715480883298,0.554736885070986,0.8081667096497664,6.669213479404966e-11,7.0,Sd,97.8,29.98,1.0,-0.022245608947319737,-1.2046396933136396,0.0,-0.03347129385029471,-0.31004979431659885,0.0,-0.999531193584887
F583-1_rotmod,25,109.4817683363855,4.561740347349396,1.4079031256103487,3.179341358599393,1.0442766430622852,53.263999999999996,47.80738173331716,0.8975552292977839,3.113146324496815e-12,1.5515028147856212e-11,0.10528865853767803,-0.08823792400410013,0.0,0.2907295273355869,-0.26402889050098644,0.5547584178365733,0.8081667096497664,5.577840704149574e-11,9.0,Sm,85.8,11.19,1.0,-0.15315117949417478,-2.1901496636642577,-0.6666666666666666,-0.23043505549828433,-0.635283054575178,-0.36363636363636365,-0.999982352549099
UGC12632_rotmod,15,64.34204871138294,4.595860622241639,1.8711528641281987,3.1718257065558513,-0.3543757190123703,60.186666666666675,60.87122780883578,1.0113739666953219,4.691685880195145e-12,1.8816946379131413e-11,-0.12710580642967748,-0.3177839717669067,0.0,-0.3677475722746394,-0.9225054131779662,0.5547578409033268,0.8081667096497664,2.887308147764964e-11,9.0,Sm,71.7,13.09,1.0,-0.33267943838251657,-2.033321606066283,-0.6666666666666666,-0.500557717544246,-0.5835274133263502,-0.36363636363636365,-0.9999702592976728
UGC05999_rotmod,5,19.8464952405731,4.961623810143275,0.4853692293209576,3.129354869628118,-1.3432255633703432,83.24,89.95612781685172,1.080683899769963,6.348170071851729e-12,2.2098886556099435e-11,0.09077581194038631,0.1613733170893268,0.0,1.0347109565020625,0.479960890300127,0.5547500662019356,0.8081667096497664,1.1737433278962023e-10,10.0,Im,0.0,22.95,2.0,0.0,-1.4718522494815374,-1.0,0.0,-0.39823399685043537,-0.5454545454545455,-0.999807319788834
F563-V2_rotmod,10,45.395688292014775,5.043965365779419,1.5860092984391727,2.972509490813427,1.6497243983684968,86.15,65.24467149684756,0.7573380324648584,8.361193354658886e-12,2.5332253551391546e-11,-1.0293243924190012,0.3577405791084164,0.0,1.5844161440746376,1.029666973458962,0.5547491706156756,0.8081667096497664,2.033794488995961e-10,10.0,Im,116.6,23.6,1.0,0.15357908792830058,-1.443923473956527,-1.0,0.23107889711995275,-0.3890170766849321,-0.5454545454545455,-0.9997885537581276
NGC5033_rotmod,22,107.35822818547432,5.112296580260682,1.4784400198125311,3.540408184502699,-0.5248379685313052,211.54545454545453,217.24418128901743,1.026938544984612,2.4160655820236606e-10,3.6515309654708285e-11,-1.7770843598524657,0.741052591698417,0.0,1.3349093944383257,1.889342074012639,-0.5544326795743133,0.8081667096497664,1.584702202830146e-10,5.0,Sc,194.2,2036.24,1.0,0.6637183698691331,3.0136900629277683,0.6666666666666666,0.9986470878067369,1.082063102298816,0.36363636363636365,0.9931999672315772
NGC2366_rotmod,26,132.7934987542584,5.3117399501703355,1.36486066928494,3.8529129011707592,-1.614822044735578,40.492692307692316,44.82117721959057,1.1068954585436637,6.917714474179161e-12,1.6880647881781282e-11,-0.4722692996869605,-0.7197851372398554,0.0,-1.2955970641703778,-1.8503285829566656,0.5547315187862879,0.8081667096497664,1.1416506336306883e-11,10.0,Im,50.2,31.98,3.0,-0.6891551592904078,-1.140059478582283,-1.0,-1.0369199107869382,-0.2887373424721942,-0.5454545454545455,-0.999418820444062
NGC4085_rotmod,7,32.19507619076955,5.365846031794924,1.2263527461437036,3.415759795661291,-0.22415614122865582,108.58571428571429,111.10987909187686,1.023245827711009,1.1930803688758132e-10,1.4410984991891609e-11,-0.8553744719128005,0.24254720398201762,0.0,0.16511093029458435,0.7137007275032883,-0.5485897972087039,0.8081667096497664,4.919383087275599e-11,5.0,Sc,131.5,856.7,2.0,0.27383666562972786,2.147917612981907,0.6666666666666666,0.4120214251712738,0.796345042604532,0.36363636363636365,0.885269181549479
KK98-251_rotmod,15,76.75911151328185,5.482793679520133,2.433802466356342,2.9175838002331758,-2.037387456451241,21.583333333333332,25.658108246235816,1.188792660057258,4.1483894530673585e-12,1.1219054159912536e-11,0.3123105515863732,-1.2293319146933646,0.0,-1.9723972984265064,-2.527156294993482,0.5547589965669755,0.8081667096497664,5.8023325363699e-12,10.0,Im,33.7,7.89,2.0,-1.0876723486297752,-2.5395740511303084,-1.0,-1.6365387380512124,-0.7505984102473374,-0.5454545454545455,-0.9999944837604462
F567-2_rotmod,5,22.050600630142856,5.512650157535714,2.1834935932411113,2.7860759319524417,-1.895485888813622,44.31999999999999,58.994740932076624,1.3311087755432454,3.80909887423406e-12,1.7241696896188995e-11,0.04977408397666651,0.10758221139288454,0.0,0.8762655602695585,0.3215072225874016,0.5547583376821569,0.8081667096497664,1.0017542076834817e-10,9.0,Sm,0.0,11.5,3.0,0.0,-2.162823150618887,-0.6666666666666666,0.0,-0.6262648901764124,-0.36363636363636365,-0.9999806723938063
UGC12506_rotmod,31,170.32424989968,5.6774749966560005,2.263829869372022,3.531641506407819,1.923734365289144,228.8709677419355,201.88266564580957,0.8820807096575188,2.6504063688754582e-11,4.363994648087757e-11,-0.8859960731895761,1.0332176306832959,0.0,2.875929765081393,2.3255868353938545,0.5503429296875384,0.8081667096497664,7.399532893146405e-10,6.0,Scd,234.0,144.82,2.0,0.85015092936961,0.3703214059725833,0.3333333333333333,1.2791581314504694,0.20971129234095817,0.18181818181818182,-0.9151517468680377
NGC3953_rotmod,8,45.39511852937029,6.485016932767185,2.1336444895745057,3.5011931975439445,-1.1349380743850408,213.625,221.32116731591623,1.036026529272867,1.179770216731701e-10,6.847337215251743e-11,-1.0225751198445148,0.8513946501224705,0.0,1.5463276091810676,2.075392095298384,-0.5290644861173167,0.8081667096497664,1.9577869335386105e-10,4.0,Sbc,220.8,587.26,1.0,0.792087128414849,1.770297465928723,1.0,1.1917938993260893,0.6717246579708412,0.5454545454545455,0.6476555291652468
NGC4010_rotmod,12,75.23615353868634,6.839650321698758,2.1846681068808738,3.9881488089029458,-2.1190372909476975,98.8,110.52491886619697,1.1186732678764877,3.2046443487579586e-11,4.812203237861354e-11,-0.6182096642398548,0.2934698647391073,0.0,1.4107331679585418,0.8559760192785681,0.5547571486799735,0.8081667096497664,1.7095330764951935e-10,7.0,Sd,125.8,14.75,2.0,0.2295231582782488,-1.9139271032022627,0.0,0.3453462251526536,-0.5441254137609856,0.0,-0.9999557497995671
UGC07323_rotmod,10,61.90134378110115,6.8779270867890165,2.5114742499517746,3.0461412476680283,-2.435715765852249,60.1,69.5262200138482,1.1568422631255941,1.740182632162452e-11,3.583372782081319e-11,-0.05261868999204281,0.05379110569644227,0.0,0.7157322087065099,0.16121785336682298,0.554514355339687,0.8081667096497664,8.531834580458116e-11,8.0,Sdm,0.0,61.49,1.0,0.0,-0.48629562602271303,-0.3333333333333333,0.0,-0.07298534035748049,-0.18181818181818182,-0.9948920653007387
UGC06446_rotmod,17,110.39336329392707,6.899585205870442,2.7103008794217547,3.79351795635349,2.033968317740851,72.96470588235293,64.66988192812762,0.8863173111723394,7.397353625899221e-12,2.282040994286257e-11,-0.5933892969513254,-0.25062595820011363,0.0,-0.18180696529383522,-0.7365209464052709,0.5547139811114357,0.8081667096497664,3.477331670377858e-11,7.0,Sd,82.2,37.05,1.0,-0.19601488392595706,-0.9929018342459954,0.0,-0.2949288461580911,-0.24017308449473734,0.0,-0.9990517446658588
NGC4013_rotmod,36,243.5311483508629,6.958032810024655,1.8652582449754078,4.5798107924996,-1.8443975953500735,178.41666666666666,188.4215749766472,1.05607608581026,4.495629691969043e-11,3.668026728028038e-11,-1.941204994500345,0.4849280298224541,0.0,0.8059254464668414,1.3505448389650476,-0.5446193924982062,0.8081667096497664,9.337118100237092e-11,3.0,Sb,172.9,746.16,2.0,0.5475432067011535,2.0097698684305167,1.3333333333333333,0.8238470617112548,0.7507541884178076,0.7272727272727273,0.8241879904802669
DDO168_rotmod,10,62.877361095535846,6.986373455059539,1.7353275821570335,3.481748088570677,0.1658192788905378,41.46,41.40199408349213,0.998600918559868,9.675416349302248e-12,1.7672220737660084e-11,-0.6509577480033156,-0.6407727120396611,0.0,-1.1415213744103325,-1.6962763617635275,0.5547549873531951,0.8081667096497664,1.3318258617800504e-11,10.0,Im,53.4,18.23,2.0,-0.6273594400219421,-1.7021015972975195,-1.0,-0.9439405419945033,-0.47421977915151287,-0.5454545454545455,-0.999910449506813
UGC06818_rotmod,8,49.745499402422695,7.106499914631813,1.230262770026724,4.042979356093721,-1.7206647827382624,51.587500000000006,59.70886562475273,1.1574289435377316,9.817937382007936e-12,2.4213015332868195e-11,-0.7128371557064026,-0.32673157142333115,0.0,-0.3921635712659419,-0.9467426946147308,0.5545791233487889,0.8081667096497664,2.8176652945705713e-11,9.0,Sm,71.2,56.08,2.0,-0.3396773675701612,-0.5783909432617568,-0.6666666666666666,-0.5110869750142434,-0.10337819398791716,-0.36363636363636365,-0.9962379201007315
UGC07690_rotmod,7,43.86318506987638,7.310530844979397,1.9899353188239794,3.922590271669434,1.6688716244289845,56.47142857142857,49.27859187013964,0.872628745486915,2.541835580151606e-11,1.426166736817046e-11,-1.1808079530483317,-0.548414396360767,0.0,-0.9535978510855699,-1.497992672577107,0.5443948214915372,0.8081667096497664,1.607169170950767e-11,10.0,Im,57.4,184.01,2.0,-0.5551258826625707,0.6098199179701915,-1.0,-0.8352561436508499,0.2887494393181505,-0.5454545454545455,-0.8209788102647042
NGC2976_rotmod,27,191.55486936843866,7.367494975709179,2.3081217700761827,4.284489515819047,1.860349392846274,51.159259259259265,44.554871638438684,0.8709053313819187,5.2527618848579736e-11,1.309846675145379e-11,0.3160743537669885,-0.30937715566678775,0.0,-0.4529388046350414,-0.8996110988789474,0.44667229424390603,0.8081667096497664,2.65152089748875e-11,5.0,Sc,85.4,308.2,2.0,-0.15782408519356708,1.125578736897924,0.6666666666666666,-0.23746602507836953,0.45895768401739234,0.36363636363636365,-0.29275572286953544
NGC3109_rotmod,25,187.79714704660668,7.824881126941945,2.139599724546608,3.737033676183189,1.391004209507129,45.764,41.05489940997729,0.8971003279865677,2.964498640516627e-12,1.4836630237466158e-11,-0.14507469442789628,-0.4198299422930368,0.0,-0.6356031094857686,-1.1903614735824612,0.5547583640966927,0.8081667096497664,2.2088435413176596e-11,9.0,Sm,66.2,11.4,1.0,-0.4124897230451288,-2.1715568305876416,-0.6666666666666666,-0.6206422473291598,-0.6291471372319978,-0.36363636363636365,-0.9999812260809888
F568-1_rotmod,12,91.70766512745021,8.337060466131838,2.8232980092760265,3.887162765862376,2.4074206039211585,100.88333333333333,72.90229659547911,0.722639649054807,8.40755153759409e-12,2.5115012832446967e-11,0.12437658917782185,-0.10758221139288454,0.0,0.2332458655921631,-0.3215072225874016,0.5547530881795647,0.8081667096497664,5.2662475504768224e-11,5.0,Sc,0.0,20.36,1.0,0.0,-1.5915979943057694,0.6666666666666666,0.0,-0.43775191159808746,0.36363636363636365,-0.999870647143177
UGC08699_rotmod,41,340.62233415171596,8.5155583537929,2.1603416090313434,4.553971935924273,1.808059375653277,184.17073170731706,179.68397343322368,0.9756380493659346,4.798978535505692e-10,3.11591630218042e-11,-2.0365569652135114,0.4995279189841817,0.0,0.8307335402039433,1.3852374276925654,-0.5545038874886221,0.8081667096497664,9.571651334194383e-11,2.0,Sab,182.4,2191.95,2.0,0.6010318916521397,3.0873766516006795,1.6666666666666667,0.9043274610520875,1.106380795871107,0.9090909090909092,0.9946748831765683
NGC0289_rotmod,28,233.1258221821101,8.634289710448522,2.053754868523971,4.773107551439535,-2.0120174380291638,173.03571428571428,184.14511749712696,1.064202949415801,6.356533045156113e-11,2.4507992912197175e-11,-1.5927721406312116,0.46332839901917977,0.0,0.7443702808463047,1.2983791820143689,-0.5540089011680641,0.8081667096497664,8.779702159197508e-11,4.0,Sbc,163.0,1587.93,2.0,0.4885800148186709,2.7650163742428773,1.0,0.7351295837351046,0.9999970076425233,0.5454545454545455,0.984510594296655
NGC4138_rotmod,7,53.103653717323766,8.850608952887294,0.3351780398562898,4.854642109703053,1.4604049017489003,165.57142857142858,152.77689063399208,0.9227249650025405,1.0116925398357264e-10,1.8854804374760845e-11,-1.7916040147180237,0.11866811770513286,0.0,-0.20001159161961618,0.35434261388406735,-0.5543542055036835,0.8081667096497664,3.414600874506726e-11,0.0,S0,147.3,1909.11,2.0,0.3873011374804933,2.9492222578690983,2.3333333333333335,0.5827428780152537,1.0607877473539176,1.272727272727273,0.9915795266357523
NGC7814_rotmod,18,154.47964158651394,9.087037740383172,2.7792425545681034,3.773260206939831,1.9484324710456906,224.61111111111111,220.4334462466491,0.9814004532376166,4.970370630910076e-10,4.2680606413845546e-11,-1.792115599805793,0.7327623227900097,0.0,1.3196239624535768,1.874257205865101,-0.5546332434115242,0.8081667096497664,1.560663533852474e-10,2.0,Sab,218.9,2709.13,1.0,0.7834448185407259,3.2992126431331306,1.6666666666666667,1.1787904659731476,1.1762898908970014,0.9090909090909092,0.9973652659650732
UGC05253_rotmod,73,659.2314234188466,9.155991991928424,1.5600425004702485,5.133451696323906,-1.6395963898422883,241.78082191780823,246.36699429466125,1.0189683050147462,8.250792334311114e-10,2.115316857678992e-11,-1.5357291702187308,0.7020222605125036,0.0,1.2631218343295465,1.8169494518476612,-0.5538276175181147,0.8081667096497664,1.4749276605853924e-10,2.0,Sab,213.7,1488.78,2.0,0.7594029763370106,2.7005420856118882,1.6666666666666667,1.1426165151045233,0.9787195130202732,0.9090909090909092,0.980838981175327
NGC2683_rotmod,11,93.07728687294222,9.307728687294222,1.5623292040080599,5.36299568479289,0.6445504916303683,177.63636363636363,178.1858756003607,1.0030934655086836,6.99533154974399e-11,2.6991913878811622e-11,-2.0598244546299167,0.3369154993261074,0.0,0.4217008155867218,0.9741627145232987,-0.5524618989365769,0.8081667096497664,6.358376129301651e-11,3.0,Sb,154.0,1139.8,2.0,0.43178241642553783,2.4334379014128076,1.3333333333333333,0.6496705113262715,0.8905710748823326,0.7272727272727273,0.9540211142569642
UGC04483_rotmod,8,66.161507186919,9.451643883845572,2.6051133153491453,3.807403721780724,-2.666373880848055,18.27625,22.66249457530231,1.2399969673922335,6.589611325415832e-12,2.2554413174454553e-11,-0.3685626790622458,0.1613733170893268,0.0,1.0346984391372818,0.479960890300127,0.5547375488371546,0.8081667096497664,1.1737286358147613e-10,10.0,Im,0.0,29.71,2.0,0.0,-1.213686496513575,-1.0,0.0,-0.3130353767948623,-0.5454545454545455,-0.9995450949653643
UGCA442_rotmod,8,67.13309514337679,9.590442163339542,1.0318856232509694,3.539258421146312,1.2260757729308038,44.7875,43.291196107760186,0.9665910378511903,4.5136081531943885e-12,1.6453331603637833e-11,-1.1126277067438564,-0.6246772012627653,0.0,-1.1083694835260607,-1.6631285109280336,0.5547590274019729,0.8081667096497664,1.3767184327182046e-11,9.0,Sm,56.4,7.6,1.0,-0.5727010274840783,-2.577021938695806,-0.6666666666666666,-0.8617001415731024,-0.7629567819829277,-0.36363636363636365,-0.9999951301245816
